url,final_url,status,content_type,elapsed_ms,error,source_page_url,source_link_href,source_link_text,source_link_title
http://localhost:8080/,http://localhost:8080/,200,text/html,78,,,,,
http://localhost:8080/core/misc/favicon.ico,http://localhost:8080/core/misc/favicon.ico,200,image/vnd.microsoft.icon,0,,http://localhost:8080/,/core/misc/favicon.ico,,
http://localhost:8080/rss.xml,http://localhost:8080/rss.xml,200,application/rss+xml,4,,http://localhost:8080/,http://localhost:8080/rss.xml,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicon.ico,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicon.ico,200,image/vnd.microsoft.icon,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicon.ico,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/favicon-16x16.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/favicon-16x16.png,200,image/png,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicons/favicon-16x16.png,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/favicon-32x32.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/favicon-32x32.png,200,image/png,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicons/favicon-32x32.png,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/apple-touch-icon.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/apple-touch-icon.png,200,image/png,0,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicons/apple-touch-icon.png,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-192x192.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-192x192.png,200,image/png,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-192x192.png,,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-512x512.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-512x512.png,200,image/png,0,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/favicons/android-chrome-512x512.png,,
http://localhost:8080/themes/custom/dungeoncrawler/manifest.json,http://localhost:8080/themes/custom/dungeoncrawler/manifest.json,200,application/json,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/manifest.json,,
http://localhost:8080/core/modules/system/css/components/align.module.css?tb6dgg,http://localhost:8080/core/modules/system/css/components/align.module.css?tb6dgg,200,text/css,0,,http://localhost:8080/,/core/modules/system/css/components/align.module.css?tb6dgg,,
http://localhost:8080/core/modules/system/css/components/container-inline.module.css?tb6dgg,http://localhost:8080/core/modules/system/css/components/container-inline.module.css?tb6dgg,200,text/css,1,,http://localhost:8080/,/core/modules/system/css/components/container-inline.module.css?tb6dgg,,
http://localhost:8080/core/modules/system/css/components/clearfix.module.css?tb6dgg,http://localhost:8080/core/modules/system/css/components/clearfix.module.css?tb6dgg,200,text/css,0,,http://localhost:8080/,/core/modules/system/css/components/clearfix.module.css?tb6dgg,,
http://localhost:8080/core/modules/system/css/components/hidden.module.css?tb6dgg,http://localhost:8080/core/modules/system/css/components/hidden.module.css?tb6dgg,200,text/css,0,,http://localhost:8080/,/core/modules/system/css/components/hidden.module.css?tb6dgg,,
http://localhost:8080/core/modules/system/css/components/js.module.css?tb6dgg,http://localhost:8080/core/modules/system/css/components/js.module.css?tb6dgg,200,text/css,1,,http://localhost:8080/,/core/modules/system/css/components/js.module.css?tb6dgg,,
http://localhost:8080/core/modules/views/css/views.module.css?tb6dgg,http://localhost:8080/core/modules/views/css/views.module.css?tb6dgg,200,text/css,0,,http://localhost:8080/,/core/modules/views/css/views.module.css?tb6dgg,,
http://localhost:8080/themes/custom/dungeoncrawler/build/css/main.style.css?tb6dgg,http://localhost:8080/themes/custom/dungeoncrawler/build/css/main.style.css?tb6dgg,200,text/css,1,,http://localhost:8080/,/themes/custom/dungeoncrawler/build/css/main.style.css?tb6dgg,,
http://localhost:8080/campaigns,http://localhost:8080/campaigns,403,text/html,67,HTTP Error 403: Forbidden,http://localhost:8080/,/campaigns,Start Your Adventure,
http://localhost:8080/how-to-play,http://localhost:8080/how-to-play,200,text/html,94,,http://localhost:8080/,/how-to-play,Learn More,
http://localhost:8080/themes/custom/dungeoncrawler/images/logos/dungeoncrawler_navbar.png,http://localhost:8080/themes/custom/dungeoncrawler/images/logos/dungeoncrawler_navbar.png,200,image/png,0,,http://localhost:8080/,/themes/custom/dungeoncrawler/images/logos/dungeoncrawler_navbar.png,,Dungeon Crawler logo
http://localhost:8080/home,http://localhost:8080/home,200,text/html,91,,http://localhost:8080/,/home,Play,
http://localhost:8080/world,http://localhost:8080/world,200,text/html,94,,http://localhost:8080/,/world,World,
http://localhost:8080/about,http://localhost:8080/about,200,text/html,89,,http://localhost:8080/,/about,About,
http://localhost:8080/core/misc/drupalSettingsLoader.js?v=11.3.3,http://localhost:8080/core/misc/drupalSettingsLoader.js?v=11.3.3,200,text/javascript,0,,http://localhost:8080/,/core/misc/drupalSettingsLoader.js?v=11.3.3,,
